,발생일,발생시간,발생지_시도,발생지_시군구,요일,사고내용,사고유형_대분류,사고유형_중분류,가해자법규위반,가해자성별,가해자연령,가해당사자종별,가해자신체상해정도,피해자성별,피해자연령,피해당사자종별,피해자신체상해정도,가해차량용도_대분류,가해차량용도_중분류,가해차량용도,피해차량용도_대분류,피해차량용도_중분류,피해차량용도,기상상태,노면상태,사망자수,중상자수,경상자수,부상신고자수,응급실 개수,시군구별_인구,Risk
12046,20191128,18시,강원,강릉시,목,중상,차대차,측면충돌,안전운전 의무 불이행,여,41-50세,승용차,상해없음,남,41-50세,승합차,경상,비사업용,승용차,승용차,사업용,노선버스,고속버스,맑음,건조,0,1,6,0,4,213450.0,9
12047,20191129,06시,경기,하남시,금,부상신고,차대차,기타,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,31-40세,승용차,부상신고,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,0,1,0,253119.0,1
12048,20191129,08시,경기,김포시,금,경상,차대차,측면충돌,안전거리 미확보,남,31-40세,승용차,상해없음,남,51-60세,특수차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,0,1,0,2,417494.0,1
12049,20191129,11시,경기,부천시,금,경상,차대차,측면충돌,안전거리 미확보,남,65세이상,건설기계,상해없음,남,65세이상,화물차,경상,사업용,기타/건설기계,기타/건설기계,비사업용,화물차,화물차,맑음,건조,0,0,1,0,4,841364.0,1
12050,20191129,13시,경남,김해시,금,중상,차대차,측면충돌,신호위반,남,65세이상,화물차,중상,남,21-30세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,2,0,0,5,536086.0,6
12051,20191129,14시,전남,순천시,금,경상,차대차,기타,안전운전 의무 불이행,여,61-64세,승용차,상해없음,남,61-64세,승합차,경상,비사업용,승용차,승용차,사업용,노선버스,고속버스,맑음,건조,0,0,3,0,6,279439.0,3
12052,20191129,14시,충남,당진시,금,사망,차대차,기타,기타,여,65세이상,승용차,상해없음,남,65세이상,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,1,1,0,0,1,167417.0,15
12053,20191129,15시,경기,군포시,금,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,31-40세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,3,1,1,2,277991.0,11
12054,20191129,16시,대구,달성군,금,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,41-50세,화물차,경상,비사업용,승용차,승용차,비사업용,화물차,화물차,맑음,건조,0,0,1,0,0,250153.0,1
12055,20191129,17시,경기,성남시,금,경상,차대차,기타,기타,여,31-40세,승용차,경상,여,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,7,954860.0,2
12056,20191129,17시,경남,양산시,금,경상,차대차,측면충돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,여,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,345978.0,1
12057,20191129,18시,대구,북구,금,경상,차대차,측면충돌,안전운전 의무 불이행,남,51-60세,승용차,경상,남,65세이상,화물차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,0,3,0,11,208316.0,3
12058,20191129,18시,부산,강서구,금,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,여,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,3,2,0,4,123302.0,11
12059,20191129,21시,경남,창원시,금,중상,차대사람,횡단중,안전운전 의무 불이행,남,65세이상,화물차,상해없음,남,51-60세,보행자,중상,비사업용,화물차,화물차,보행자,보행자,보행자,맑음,건조,0,1,0,0,9,1051791.0,3
12060,20191129,22시,인천,부평구,금,경상,차대차,측면충돌,안전거리 미확보,남,65세이상,화물차,상해없음,여,31-40세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,3,525386.0,2
12061,20191130,07시,경기,화성시,토,경상,차대차,측면충돌,안전거리 미확보,여,51-60세,승용차,상해없음,남,61-64세,화물차,경상,비사업용,승용차,승용차,비사업용,화물차,화물차,맑음,건조,0,0,1,0,4,755068.0,1
12062,20191130,10시,전북,김제시,토,중상,차대사람,기타,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,31-40세,보행자,중상,비사업용,승용차,승용차,보행자,보행자,보행자,맑음,건조,0,1,0,0,0,85384.0,3
12063,20191130,12시,경기,남양주시,토,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,여,21-30세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,682993.0,1
12064,20191130,12시,부산,금정구,토,중상,차대차,추돌,안전운전 의무 불이행,남,65세이상,승용차,상해없음,여,31-40세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,1,0,0,0,242162.0,3
12065,20191130,12시,충북,진천군,토,경상,차대차,추돌,안전운전 의무 불이행,남,20세이하,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,4,0,1,77660.0,4
12066,20191130,13시,경기,광주시,토,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,21-30세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,360794.0,1
12067,20191130,13시,경기,김포시,토,경상,차대차,측면충돌,안전운전 의무 불이행,남,41-50세,특수차,상해없음,남,31-40세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,417494.0,1
12068,20191130,14시,강원,동해시,토,중상,차대차,추돌,안전거리 미확보,남,51-60세,승합차,상해없음,남,65세이상,승용차,중상,비사업용,기타/건설기계,기타/건설기계,비사업용,승용차,승용차,맑음,건조,0,1,1,0,1,91548.0,4
12069,20191130,15시,경기,하남시,토,경상,차대차,측면충돌,안전거리 미확보,남,51-60세,승합차,상해없음,남,61-64세,승용차,경상,사업용,전세버스,전세버스,비사업용,승용차,승용차,비,젖음/습기,0,0,2,0,0,253119.0,2
12070,20191130,16시,경기,성남시,토,경상,차대차,기타,안전거리 미확보,남,51-60세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,7,954860.0,1
12071,20191130,17시,경기,시흥시,토,경상,차대차,추돌,안전거리 미확보,남,51-60세,화물차,기타불명,남,21-30세,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,5,0,3,447344.0,5
12072,20191130,17시,경기,의왕시,토,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,5,1,0,156951.0,6
12073,20191130,18시,경남,김해시,토,경상,차대차,측면충돌,안전거리 미확보,여,61-64세,승용차,경상,여,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,3,0,5,536086.0,3
12074,20191130,19시,경기,구리시,토,부상신고,차대차,측면충돌,안전거리 미확보,남,65세이상,승용차,상해없음,남,31-40세,승용차,부상신고,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,0,1,1,200953.0,1
12075,20191130,19시,경북,영주시,토,사망,차대차,기타,안전운전 의무 불이행,남,31-40세,승합차,상해없음,남,65세이상,화물차,사망,비사업용,버스,버스,비사업용,화물차,화물차,맑음,건조,1,2,3,0,1,106746.0,21
12076,20191201,01시,경남,김해시,일,경상,차대차,측면충돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,2,0,5,536086.0,2
12077,20191201,09시,경기,오산시,일,경상,차대차,측면충돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,2,219962.0,1
12078,20191201,11시,경북,경산시,일,경상,차대차,측면충돌,기타,남,31-40세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,261254.0,1
12079,20191201,11시,충남,공주시,일,경상,차대차,기타,안전운전 의무 불이행,여,31-40세,승용차,상해없음,남,51-60세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,3,0,1,107496.0,3
12080,20191201,12시,충북,청주시,일,중상,차대차,추돌,안전운전 의무 불이행,남,65세이상,화물차,상해없음,남,21-30세,승용차,중상,비사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,0,1,3,0,7,837635.0,6
12081,20191201,14시,경기,과천시,일,경상,차대차,추돌,안전운전 의무 불이행,남,61-64세,승용차,상해없음,남,41-50세,특수차,경상,사업용,택시,법인택시,사업용,화물차,화물차,맑음,건조,0,0,2,1,0,57986.0,3
12082,20191201,14시,경기,평택시,일,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,31-40세,특수차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,비,젖음/습기,0,0,1,0,4,496733.0,1
12083,20191201,14시,경남,창원시,일,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,여,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,5,1,9,1051791.0,6
12084,20191201,14시,전북,완주군,일,경상,차대차,기타,안전거리 미확보,남,41-50세,승용차,상해없음,남,41-50세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,0,94213.0,1
12085,20191201,15시,경기,평택시,일,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,4,496733.0,1
12086,20191201,16시,충남,천안시,일,경상,차대차,기타,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,41-50세,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,4,643288.0,1
12087,20191201,18시,부산,강서구,일,경상,차대차,측면충돌,안전거리 미확보,여,51-60세,승용차,상해없음,여,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,4,123302.0,1
12088,20191201,18시,전남,순천시,일,경상,차대차,기타,안전거리 미확보,남,65세이상,화물차,상해없음,남,21-30세,승용차,경상,비사업용,화물차,화물차,비사업용,승용차,승용차,비,젖음/습기,0,0,1,0,6,279439.0,1
12089,20191201,22시,경기,화성시,일,경상,차대차,후진중충돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,21-30세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,비,젖음/습기,0,0,2,0,4,755068.0,2
12090,20191202,08시,경기,성남시,월,중상,차대차,기타,안전운전 의무 불이행,남,21-30세,승용차,경상,남,41-50세,승용차,중상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,1,1,1,7,954860.0,5
12091,20191202,08시,경기,화성시,월,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,부상신고,남,51-60세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,3,2,4,755068.0,5
12092,20191202,10시,경기,화성시,월,경상,차대차,추돌,안전운전 의무 불이행,남,65세이상,승용차,상해없음,여,21-30세,승용차,경상,사업용,택시,개인택시,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,755068.0,2
12093,20191202,11시,인천,남동구,월,중상,차대차,추돌,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,21-30세,승용차,중상,비사업용,화물차,화물차,사업용,렌터카,렌터카,맑음,건조,0,2,0,0,2,535481.0,6
12094,20191202,14시,경남,함안군,월,경상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,65세이상,화물차,경상,비사업용,승용차,승용차,비사업용,화물차,화물차,맑음,건조,0,0,2,0,0,66977.0,2
12095,20191202,15시,충남,논산시,월,경상,차대차,추돌,안전운전 의무 불이행,남,61-64세,승용차,상해없음,남,31-40세,화물차,경상,비사업용,승용차,승용차,비사업용,화물차,화물차,맑음,건조,0,0,2,0,1,120437.0,2
12096,20191202,16시,경기,용인시,월,경상,차대차,측면충돌,기타,남,61-64세,화물차,상해없음,남,31-40세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,1032939.0,2
12097,20191202,17시,경남,양산시,월,경상,차대차,추돌,안전거리 미확보,남,41-50세,화물차,상해없음,남,51-60세,화물차,경상,비사업용,화물차,화물차,사업용,화물차,화물차,맑음,건조,0,0,4,0,3,345978.0,4
12098,20191202,18시,경기,용인시,월,경상,차대차,측면충돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,여,31-40세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,1032939.0,1
12099,20191202,18시,서울,송파구,월,경상,차대차,측면충돌,기타,남,41-50세,화물차,경상,남,61-64세,승용차,상해없음,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,669031.0,1
12100,20191202,19시,인천,남동구,월,부상신고,차대차,기타,안전거리 미확보,기타불명,불명,불명,기타불명,남,21-30세,화물차,부상신고,불명,불명,불명,비사업용,화물차,화물차,맑음,건조,0,0,0,1,2,535481.0,1
12101,20191202,20시,경북,상주시,월,경상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,41-50세,화물차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,0,1,0,2,100644.0,1
12102,20191203,02시,경기,안산시,화,사망,차대차,추돌,안전운전 의무 불이행,남,31-40세,화물차,상해없음,남,51-60세,특수차,경상,사업용,화물차,화물차,사업용,화물차,화물차,맑음,건조,2,0,2,0,4,662990.0,26
12103,20191203,08시,경기,고양시,화,경상,차대차,추돌,안전운전 의무 불이행,여,31-40세,승용차,상해없음,여,21-30세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,5,1050841.0,1
12104,20191203,09시,경기,시흥시,화,경상,차대차,기타,기타,남,51-60세,화물차,상해없음,남,61-64세,특수차,경상,비사업용,화물차,화물차,사업용,화물차,화물차,맑음,건조,0,0,1,0,3,447344.0,1
12105,20191203,13시,서울,송파구,화,부상신고,차대차,기타,안전거리 미확보,남,51-60세,화물차,상해없음,남,41-50세,승용차,부상신고,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,0,3,1,669031.0,3
12106,20191203,13시,전북,김제시,화,경상,차대차,측면충돌,과속,남,51-60세,승용차,상해없음,남,51-60세,특수차,경상,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,0,1,0,0,85384.0,1
12107,20191203,20시,경기,오산시,화,경상,차대차,기타,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,61-64세,승용차,경상,사업용,렌터카,렌터카,사업용,렌터카,렌터카,기타/불명,건조,0,0,5,0,2,219962.0,5
12108,20191204,00시,경기,광주시,수,부상신고,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,승용차,부상신고,사업용,렌터카,렌터카,비사업용,승용차,승용차,흐림,젖음/습기,0,0,0,2,1,360794.0,2
12109,20191204,00시,경기,광주시,수,부상신고,차량단독,공작물충돌,안전운전 의무 불이행,남,31-40세,승용차,부상신고,없음,불명,없음,없음,비사업용,승용차,승용차,없음,없음,없음,눈,젖음/습기,0,0,0,1,1,360794.0,1
12110,20191204,00시,경기,용인시,수,경상,차대차,추돌,안전운전 의무 불이행,여,21-30세,승용차,상해없음,남,41-50세,화물차,경상,사업용,렌터카,렌터카,사업용,화물차,화물차,비,젖음/습기,0,0,1,0,4,1032939.0,1
12111,20191204,04시,경기,안산시,수,중상,차대차,추돌,안전운전 의무 불이행,남,65세이상,화물차,상해없음,남,61-64세,화물차,중상,사업용,화물차,화물차,사업용,화물차,화물차,흐림,젖음/습기,0,1,0,0,4,662990.0,3
12112,20191204,08시,경기,안산시,수,경상,차대차,측면충돌,안전거리 미확보,여,51-60세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,662990.0,1
12113,20191204,09시,경기,김포시,수,부상신고,차대차,측면충돌,안전운전 의무 불이행,남,51-60세,화물차,상해없음,남,31-40세,승용차,부상신고,비사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,0,1,2,417494.0,1
12114,20191204,10시,경기,평택시,수,경상,차대차,기타,안전거리 미확보,기타불명,불명,불명,기타불명,남,21-30세,승용차,경상,불명,불명,불명,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,496733.0,2
12115,20191204,10시,울산,울주군,수,중상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,경상,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,1,4,0,1,221909.0,7
12116,20191204,13시,경기,포천시,수,부상신고,차량단독,공작물충돌,안전운전 의무 불이행,남,31-40세,화물차,부상신고,없음,불명,없음,없음,비사업용,화물차,화물차,없음,없음,없음,맑음,건조,0,0,0,1,2,150660.0,1
12117,20191204,18시,경기,구리시,수,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,화물차,상해없음,여,41-50세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,200953.0,1
12118,20191204,18시,경기,평택시,수,경상,차대차,기타,안전거리 미확보,남,31-40세,특수차,상해없음,남,41-50세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,4,496733.0,2
12119,20191204,18시,경북,영천시,수,사망,차대차,기타,안전운전 의무 불이행,남,51-60세,화물차,사망,남,21-30세,화물차,경상,사업용,화물차,화물차,사업용,화물차,화물차,맑음,건조,1,0,2,0,1,101560.0,14
12120,20191204,20시,경기,수원시,수,중상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,31-40세,승용차,중상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,1,1,1,6,1199420.0,5
12121,20191204,21시,경기,김포시,수,중상,차대차,추돌,안전운전 의무 불이행,남,61-64세,승용차,상해없음,남,51-60세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,2,417494.0,3
12122,20191205,01시,경기,여주시,목,부상신고,차량단독,공작물충돌,안전운전 의무 불이행,남,31-40세,승용차,부상신고,없음,없음,없음,없음,사업용,렌터카,렌터카,없음,없음,없음,맑음,건조,0,0,0,1,1,111531.0,1
12123,20191205,15시,충남,천안시,목,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,승합차,경상,비사업용,승용차,승용차,비사업용,기타/건설기계,기타/건설기계,맑음,건조,0,0,1,0,4,643288.0,1
12124,20191205,18시,경기,여주시,목,중상,차대사람,차도통행중,안전운전 의무 불이행,여,51-60세,승용차,상해없음,남,51-60세,보행자,중상,비사업용,승용차,승용차,보행자,보행자,보행자,맑음,건조,0,1,0,0,1,111531.0,3
12125,20191205,18시,경기,용인시,목,경상,차대차,측면충돌,안전거리 미확보,남,41-50세,승용차,상해없음,여,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,1032939.0,1
12126,20191205,18시,경기,용인시,목,경상,차대차,측면충돌,안전거리 미확보,남,61-64세,승용차,상해없음,남,41-50세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,1032939.0,1
12127,20191205,19시,대구,달성군,목,경상,차대차,측면충돌,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,31-40세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,0,250153.0,1
12128,20191205,21시,인천,연수구,목,경상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승합차,상해없음,남,41-50세,승합차,상해없음,사업용,노선버스,시외버스,사업용,노선버스,고속버스,맑음,건조,0,0,2,1,1,349350.0,3
12129,20191206,00시,경기,의왕시,금,중상,차대차,추돌,안전운전 의무 불이행,남,41-50세,승용차,상해없음,남,31-40세,화물차,중상,비사업용,승용차,승용차,비사업용,화물차,화물차,맑음,건조,0,2,0,0,0,156951.0,6
12130,20191206,01시,경기,성남시,금,중상,차대차,측면충돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,31-40세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,1,0,0,7,954860.0,3
12131,20191206,08시,경기,용인시,금,경상,차대차,측면충돌,안전거리 미확보,남,31-40세,승용차,경상,남,51-60세,화물차,상해없음,비사업용,승용차,승용차,사업용,화물차,화물차,맑음,건조,0,0,1,0,4,1032939.0,1
12132,20191206,09시,인천,미추홀구,금,경상,차대차,측면충돌,안전거리 미확보,남,61-64세,화물차,상해없음,남,21-30세,승용차,경상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,0,2,0,2,412702.0,2
12133,20191206,11시,경북,상주시,금,중상,차대차,측면충돌,안전운전 의무 불이행,남,61-64세,화물차,상해없음,여,61-64세,승용차,중상,사업용,화물차,화물차,비사업용,승용차,승용차,맑음,건조,0,2,1,0,2,100644.0,7
12134,20191206,12시,경기,오산시,금,경상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,경상,남,41-50세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,0,5,0,2,219962.0,5
12135,20191206,12시,대구,북구,금,경상,차대차,기타,기타,남,41-50세,건설기계,상해없음,남,41-50세,승용차,경상,사업용,기타/건설기계,기타/건설기계,비사업용,승용차,승용차,맑음,건조,0,0,1,0,11,208316.0,1
12136,20191206,15시,서울,서초구,금,경상,차대차,기타,안전거리 미확보,남,51-60세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,1,1,435293.0,2
12137,20191206,16시,경기,용인시,금,경상,차대차,기타,안전운전 의무 불이행,남,51-60세,건설기계,상해없음,남,51-60세,승용차,경상,비사업용,기타/건설기계,기타/건설기계,사업용,렌터카,렌터카,맑음,건조,0,0,1,0,4,1032939.0,1
12138,20191206,16시,경기,의왕시,금,부상신고,차대사람,기타,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,20세이하,보행자,부상신고,사업용,화물차,화물차,보행자,보행자,보행자,맑음,건조,0,0,0,1,0,156951.0,1
12139,20191206,17시,경기,구리시,금,중상,차대차,기타,안전운전 의무 불이행,남,61-64세,건설기계,상해없음,남,61-64세,화물차,중상,사업용,기타/건설기계,기타/건설기계,비사업용,화물차,화물차,맑음,건조,0,1,0,0,1,200953.0,3
12140,20191206,17시,경기,용인시,금,경상,차대차,기타,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,2,2,4,1032939.0,4
12141,20191206,17시,대구,동구,금,경상,차대차,추돌,안전운전 의무 불이행,남,21-30세,승용차,상해없음,남,61-64세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,10,164634.0,1
12142,20191206,18시,경기,하남시,금,부상신고,차대차,기타,안전운전 의무 불이행,기타불명,불명,불명,기타불명,남,41-50세,승용차,상해없음,불명,불명,불명,비사업용,승용차,승용차,맑음,건조,0,0,0,1,0,253119.0,1
12143,20191206,18시,대전,유성구,금,중상,차대차,추돌,안전운전 의무 불이행,남,41-50세,화물차,상해없음,남,31-40세,특수차,경상,비사업용,화물차,화물차,사업용,화물차,화물차,맑음,건조,0,1,1,0,1,349197.0,4
12144,20191206,19시,경기,시흥시,금,경상,차대차,추돌,안전거리 미확보,남,21-30세,승용차,상해없음,남,21-30세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,447344.0,1
12145,20191206,19시,경기,화성시,금,경상,차대차,추돌,안전거리 미확보,남,61-64세,승용차,상해없음,남,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,755068.0,1
12146,20191206,19시,경기,화성시,금,경상,차대차,추돌,안전거리 미확보,남,65세이상,승용차,상해없음,남,61-64세,승용차,상해없음,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,755068.0,1
12147,20191206,21시,서울,금천구,금,경상,차대차,후진중충돌,기타,여,41-50세,승용차,상해없음,남,31-40세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,233960.0,1
12148,20191207,00시,인천,부평구,토,경상,차대차,추돌,안전거리 미확보,남,65세이상,승용차,상해없음,남,31-40세,승용차,경상,사업용,택시,개인택시,비사업용,승용차,승용차,맑음,건조,0,0,1,0,3,525386.0,1
12149,20191207,05시,인천,서구,토,경상,차대차,측면충돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,승합차,경상,비사업용,승용차,승용차,사업용,전세버스,전세버스,맑음,건조,0,0,1,0,18,484444.0,1
12150,20191207,09시,경남,창원시,토,중상,차대차,추돌,안전운전 의무 불이행,남,51-60세,승용차,기타불명,여,41-50세,승용차,중상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,4,1,0,9,1051791.0,13
12151,20191207,11시,경남,진주시,토,중상,차대차,추돌,안전거리 미확보,여,21-30세,승용차,상해없음,남,51-60세,승용차,상해없음,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,2,3,0,4,346667.0,9
12152,20191207,12시,경기,평택시,토,경상,차대차,추돌,안전운전 의무 불이행,남,20세이하,승용차,상해없음,여,31-40세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,1,0,4,496733.0,1
12153,20191207,13시,경기,성남시,토,경상,차대차,추돌,안전운전 의무 불이행,남,31-40세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,흐림,젖음/습기,0,0,2,2,7,954860.0,4
12154,20191207,14시,전북,김제시,토,경상,차대차,추돌,안전운전 의무 불이행,남,20세이하,승용차,상해없음,남,51-60세,승용차,경상,사업용,렌터카,렌터카,비사업용,승용차,승용차,맑음,건조,0,0,2,1,0,85384.0,3
12155,20191207,15시,경남,김해시,토,경상,차대차,측면충돌,안전거리 미확보,남,65세이상,승용차,상해없음,여,21-30세,승용차,경상,비사업용,승용차,승용차,사업용,렌터카,렌터카,맑음,건조,0,0,1,0,5,536086.0,1
12156,20191207,15시,경북,영천시,토,경상,차대차,측면충돌,안전운전 의무 불이행,남,61-64세,승용차,상해없음,남,51-60세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,0,1,0,1,101560.0,1
12157,20191207,17시,경기,평택시,토,중상,차대차,기타,안전운전 의무 불이행,남,61-64세,승용차,경상,여,41-50세,승용차,경상,비사업용,승용차,승용차,비사업용,승용차,승용차,맑음,건조,0,2,3,0,4,496733.0,9
12158,20191207,17시,대구,북구,토,경상,차대차,기타,안전운전 의무 불이행,남,51-60세,승용차,상해없음,남,65세이상,승합차,경상,비사업용,승용차,승용차,비사업용,기타/건설기계,기타/건설기계,맑음,건조,0,0,3,0,11,208316.0,3
